Status,State_Parcel_ID,County_ID,Address,Dir,Street,Type,Full_Address,Zip,Structures,Code_Enforcement_Order,Recent_Hearing_Date,Date_of_Last_Compliance,Last_Compliance_Type,Last_Compliance_Completed_By,X,Y,ESRI_OID
ACTIVE,71-09-18-307-020.000-026,018-7084-3062,1623,S,LEER,ST,1623 S LEER ST,46613,"House, Garage, Fence",Demo Affirmed,2022/04/14 00:00:00+00,,,,-86.230669153,41.6578825400001,863
CLOSED,71-08-02-460-015.000-026,018-1030-1346,921,W,Oak,ST,921 W Oak ST,46616,House,In Compliance: Outcome Complete,2014/05/20 00:00:00+00,2015/03/06 00:00:00+00,Demolished,City,-86.263404043,41.6802513040001,864
CLOSED,71-08-14-327-002.000-026,018-8052-2110,1129,W,Indiana,AVE,1129 W Indiana AVE,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2013/12/05 00:00:00+00,2015/08/31 00:00:00+00,Demolished,City,-86.266900612,41.6575012770001,865
ACTIVE,71-08-10-480-024.000-026,018-4003-0105,1541,,DUNHAM,ST,1541 DUNHAM ST,46619,Commercial Building,Demo Affirmed,2022/03/22 00:00:00+00,,,,-86.273569783,41.6669051550001,866
CLOSED,71-08-10-206-001.000-026,018-2006-0054,2013,,Linden,AVE,2013 Linden AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2012/01/10 00:00:00+00,2014/10/24 00:00:00+00,Demolished,City,-86.279091534,41.679186015,867
CLOSED,71-08-12-409-018.000-026,018-3031-1195,720,E,Lincoln,WAY,720 E Lincoln WAY,46618,Duplex,In Compliance: Outcome Complete,2015/09/29 00:00:00+00,2016/03/15 00:00:00+00,Demolished,City,-86.24120197,41.6689016450001,868
CLOSED,71-09-08-330-005.000-026,018-6073-2488,520,S,27th,ST,520 S 27th ST,46615,"House, Fence",In Compliance: Outcome Complete,2018/09/13 00:00:00+00,2020/04/09 00:00:00+00,Repaired,Private,-86.2089055389999,41.670836986,869
CLOSED,71-08-24-137-008.000-026,018-7155-5502,410,E,Fairview,AVE,410 E Fairview AVE,46614,"House, Garage, Fence",In Compliance: Outcome Complete,2016/01/14 00:00:00+00,2016/08/24 00:00:00+00,Repaired,Private,-86.2448111529999,41.647776675,870
CLOSED,71-08-13-451-013.000-026,018-7048-1872,606,E,DAYTON,ST,606 E DAYTON ST,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2020/02/11 00:00:00+00,2022/05/18 00:00:00+00,Demolished,City,-86.242342717,41.6556619570001,871
CLOSED,71-08-09-406-002.000-026,018-4081-2945,505,S,Chicago,ST,505 S Chicago ST,46619,"H​ouse, Fence",In Compliance: Outcome Complete,2020/03/05 00:00:00+00,2021/06/01 00:00:00+00,Repaired,Private,-86.302415814,41.6698260480001,872
CLOSED,71-03-34-407-008.000-026,018-2119-4391,1726,N,Huey,ST,1726 N Huey ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/03/31 00:00:00+00,2015/09/22 00:00:00+00,Demolished,City,-86.281103689,41.6982754590001,873
CLOSED,71-03-34-406-019.000-026,018-2119-4384,1733,,Huey,ST,1733 Huey ST,46628,,In Compliance: Outcome Complete,,2014/01/14 00:00:00+00,Repaired,Private,-86.281800507,41.6984893860001,874
CLOSED,71-03-34-403-012.000-026,018-2120-4421,1810,,Huey,ST,1810 Huey ST,46628,,In Compliance: Outcome Complete,2012/10/11 00:00:00+00,2014/07/18 00:00:00+00,Demolished,City,-86.281127832,41.699636879,875
CLOSED,71-03-34-403-009.000-026,018-2120-4417,1826,,Huey,ST,1826 Huey ST,46628,,In Compliance: Outcome Complete,2013/07/18 00:00:00+00,2014/07/18 00:00:00+00,Demolished,City,-86.281135433,41.700027391,876
CLOSED,71-03-34-402-015.000-026,018-2117-428602,1859,,Huey,ST,1859 Huey ST,46628,House,In Compliance: Outcome Complete,2014/05/06 00:00:00+00,2015/03/27 00:00:00+00,Demolished,City,-86.281882302,41.700954247,877
CLOSED,71-03-34-206-013.000-026,018-2113-4126,2122,,Huey,ST,2122 Huey ST,46628,House,In Compliance: Outcome Complete,2015/09/15 00:00:00+00,2016/05/10 00:00:00+00,Repaired,Private,-86.2809292169999,41.7056228760001,878
CLOSED,71-08-03-131-013.000-026,018-2046-1588,2611,,Humboldt,ST,2611 Humboldt ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2018/10/02 00:00:00+00,2019/03/01 00:00:00+00,Demolished,City,-86.286803237,41.6909432100001,879
CLOSED,71-08-09-252-016.000-026,018-4069-253301,113,S,Illinois,ST,113 S Illinois ST,46619,House,In Compliance: Outcome Complete,2018/09/18 00:00:00+00,2020/02/17 00:00:00+00,Repaired,Private,-86.3012909999999,41.6750699020001,880
CLOSED,71-08-09-253-011.000-026,018-4117-4436,142,S,Illinois,ST,142 S Illinois ST,46619,"House, Shed",In Compliance: Outcome Complete,2013/07/09 00:00:00+00,2014/10/10 00:00:00+00,Demolished,City,-86.300582176,41.67428841,881
CLOSED,71-08-09-202-030.000-026,018-4067-247301,205,N,Illinois,ST,205 N Illinois ST,46619,House,In Compliance: Outcome Complete,2014/05/06 00:00:00+00,2014/10/10 00:00:00+00,Demolished,City,-86.3013339249999,41.677290708,882
CLOSED,71-08-09-203-009.000-026,018-4115-4293,234,N,Illinois,ST,234 N Illinois ST,46619,,In Compliance: Outcome Complete,2012/01/17 00:00:00+00,2014/08/15 00:00:00+00,Demolished,City,-86.300658234,41.678068497,883
CLOSED,71-08-09-202-018.000-026,018-4115-4281,253,N,Illinois,ST,253 N Illinois ST,46619,,In Compliance: Outcome Complete,2012/12/04 00:00:00+00,2015/01/28 00:00:00+00,Repaired,Private,-86.301358753,41.6786550480001,884
CLOSED,71-08-09-203-003.000-026,018-4115-4299,258,N,Illinois,ST,258 N Illinois ST,46619,,In Compliance: Outcome Complete,2012/06/28 00:00:00+00,2014/08/26 00:00:00+00,Repaired,Private,-86.300669636,41.678754186,885
CLOSED,71-08-13-427-022.000-026,018-7053-2024,901,E,Dayton,ST,901 E Dayton ST,46613,House,In Compliance: Outcome Complete,2018/06/07 00:00:00+00,2018/06/12 00:00:00+00,Repaired,Private,-86.237707682,41.6563173280001,886
CLOSED,71-08-13-428-010.000-026,018-7057-2118,902,E,Dayton,ST,902 E Dayton ST,46613,"House, Garage",In Compliance: Outcome Complete,2014/12/02 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.237772939,41.655775035,887
CLOSED,71-08-13-427-024.000-026,018-7054-2041,909,E,Dayton,ST,909 E Dayton ST,46613,House,In Compliance: Outcome Complete,2013/03/14 00:00:00+00,2014/10/24 00:00:00+00,Demolished,City,-86.237373052,41.656324397,888
CLOSED,71-09-18-308-006.000-026,018-7085-3078,1201,E,Dayton,ST,1201 E Dayton ST,46613,,In Compliance: Outcome Complete,2013/08/20 00:00:00+00,2013/11/05 00:00:00+00,Repaired,Private,-86.231870164,41.6568677000001,889
CLOSED,71-09-18-309-001.000-026,018-7086-3104,1202,E,Dayton,ST,1202 E Dayton ST,46613,,In Compliance: Outcome Complete,2012/07/12 00:00:00+00,2014/09/05 00:00:00+00,Demolished,City,-86.231867184,41.6565462250001,890
CLOSED,71-09-18-308-012.000-026,018-7085-3081,1209,E,Dayton,ST,1209 E Dayton ST,46613,,In Compliance: Outcome Complete,2012/02/07 00:00:00+00,2014/07/31 00:00:00+00,Demolished,City,-86.231476033,41.656866329,891
CLOSED,71-09-18-309-007.000-026,018-7086-3110,1222,E,Dayton,ST,1222 E Dayton ST,46613,House,In Compliance: Outcome Complete,2015/05/19 00:00:00+00,2015/05/19 00:00:00+00,Repaired,Private,-86.2309950709999,41.6564941940001,892
CLOSED,71-09-18-335-002.000-026,018-7093-3349,1332,E,Dayton,ST,1332 E Dayton ST,46613,,In Compliance: Outcome Complete,2011/12/20 00:00:00+00,2015/01/21 00:00:00+00,Repaired,Private,-86.228655299,41.656408023,893
CLOSED,71-08-02-312-010.000-026,018-1038-1672,624,,Diamond,AVE,624 Diamond AVE,46628,House,In Compliance: Outcome Complete,2014/03/13 00:00:00+00,2015/04/11 00:00:00+00,Demolished,City,-86.270644821,41.6829966110001,894
CLOSED,71-08-02-307-013.000-026,018-1078-3277,724,,Diamond,AVE,724 Diamond AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/02/17 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.2694704639999,41.68466793,895
CLOSED,71-08-02-306-013.000-026,018-1081-3388,751,,Diamond,AVE,751 Diamond AVE,46628,,In Compliance: Outcome Complete,2013/06/25 00:00:00+00,2015/06/02 00:00:00+00,Repaired,Private,-86.27020577,41.685670648,896
CLOSED,71-08-02-304-004.000-026,018-1081-3408,812,,Diamond,AVE,812 Diamond AVE,46628,,In Compliance: Outcome Complete,2013/12/17 00:00:00+00,2014/08/18 00:00:00+00,Repaired,Private,-86.2695099429999,41.686354953,897
CLOSED,71-08-02-304-003.000-026,018-1081-3407,814,,Diamond,AVE,814 Diamond AVE,46628,"House, Fence",In Compliance: Outcome Complete,2015/03/05 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.269513901,41.686454758,898
CLOSED,71-08-13-385-002.000-026,018-7036-1425,306,E,Bowman,ST,306 E Bowman ST,46613,"House, Garage, Shed, Fence",In Compliance: Outcome Complete,2015/06/30 00:00:00+00,2016/03/15 00:00:00+00,Demolished,City,-86.245769911,41.6532223020001,899
CLOSED,71-09-17-206-018.000-026,018-6046-1527,1013,S,31st,ST,1013 S 31st ST,46615,"House, Garage, Fence",In Compliance: Outcome Complete,2015/07/07 00:00:00+00,2016/03/15 00:00:00+00,Demolished,City,-86.204266832,41.663591834,900
CLOSED,71-08-13-402-006.000-026,018-7047-1807,622,E,Indiana,AVE,622 E Indiana AVE,46613,"House, Garage, Fence, Retaining Wall",In Compliance: Outcome Complete,2018/07/12 00:00:00+00,2018/07/12 00:00:00+00,Repaired,Private,-86.241768177,41.657798289,901
CLOSED,71-03-35-307-019.000-026,018-2164-5985,1211,,Kinyon,ST,1211 Kinyon ST,46616,"House, Garage, Accessory",In Compliance: Outcome Complete,2016/01/14 00:00:00+00,2016/11/09 00:00:00+00,Demolished,City,-86.2679863,41.697386555,902
CLOSED,71-08-11-203-010.000-026,018-1027-1200,219,,Seebirt,PL,219 Seebirt PL,46601,House,In Compliance: Outcome Complete,2015/11/17 00:00:00+00,2016/11/10 00:00:00+00,Demolished,City,-86.2627524649999,41.6784854360001,903
CLOSED,71-08-03-258-035.000-026,018-2094-3557,917,,Johnson,ST,917 Johnson ST,46628,"H​ouse, Garage, Fence",In Compliance: Outcome Complete,2020/01/07 00:00:00+00,2020/03/03 00:00:00+00,Demolished,Private,-86.279099752,41.6872866250001,904
CLOSED,71-08-02-358-023.000-026,018-1050-2176,306,N,Walnut,ST,306 N Walnut ST,46628,House,In Compliance: Outcome Complete,2015/11/10 00:00:00+00,2016/11/14 00:00:00+00,Demolished,City,-86.2700382359999,41.679658198,905
CLOSED,71-08-03-282-025.000-026,018-2076-2772,1017,N,Adams,ST,1017 N Adams ST,46628,House,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2015/09/30 00:00:00+00,Repaired,Private,-86.275540454,41.6880845580001,906
CLOSED,71-08-14-478-001.000-026,018-8044-1724,416,W,Calvert,ST,416 W Calvert ST,46613,Commercial Building,In Compliance: Outcome Complete,2017/01/05 00:00:00+00,,Demolished,City,-86.2556094449999,41.6539157730001,907
CLOSED,71-08-11-228-020.000-026,018-1024-1023,225,N,Taylor,ST,225 N Taylor ST,46601,"House, Garage, Fence",In Compliance: Outcome Complete,2015/07/21 00:00:00+00,2017/09/20 00:00:00+00,Repaired,Private,-86.257999319,41.6785321670001,908
CLOSED,71-08-14-454-016.000-026,018-8040-1618,2025,S,Kendall,ST,2025 S Kendall ST,46613,House,In Compliance: Outcome Complete,2015/07/21 00:00:00+00,2016/02/06 00:00:00+00,Demolished,City,-86.260248615,41.652423733,909
CLOSED,71-08-09-255-013.000-026,018-4117-4428,326,S,Illinois,ST,326 S Illinois ST,46619,House,In Compliance: Outcome Complete,2012/08/23 00:00:00+00,2014/08/15 00:00:00+00,Demolished,City,-86.300545923,41.672429294,910
CLOSED,71-08-09-407-018.000-026,018-4081-2953,513,S,Illinois,ST,513 S Illinois ST,46619,"House, Garage",In Compliance: Outcome Complete,2014/03/20 00:00:00+00,2015/04/11 00:00:00+00,Demolished,City,-86.3011966989999,41.6696139210001,911
CLOSED,71-08-09-407-027.000-026,018-4081-2980,613,S,Illinois,ST,613 S Illinois ST,46619,"House, Garage",In Compliance: Outcome Complete,2014/11/06 00:00:00+00,2017/03/20 00:00:00+00,Repaired,Private,-86.301178057,41.668533086,912
CLOSED,71-08-09-457-010.000-026,018-4105-3795,810,S,Illinois,ST,810 S Illinois ST,46619,,In Compliance: Outcome Complete,2012/04/16 00:00:00+00,2013/09/26 00:00:00+00,Repaired,Private,-86.301616687,41.6657537720001,913
CLOSED,71-08-14-427-001.000-026,018-8027-1109,530,W,Indiana,AVE,530 W Indiana AVE,46613,"Multi Unit, Fence",In Compliance: Outcome Complete,2014/02/25 00:00:00+00,2015/06/18 00:00:00+00,Repaired,Private,-86.257248921,41.657511936,914
CLOSED,71-08-13-326-012.000-026,018-7031-1184,130,E,Indiana,AVE,130 E Indiana AVE,46613,House,In Compliance: Outcome Complete,2014/02/27 00:00:00+00,2016/02/27 00:00:00+00,Demolished,City,-86.2484633669999,41.65764283,915
CLOSED,71-08-13-326-013.000-026,018-7031-1181,136,E,Indiana,AVE,136 E Indiana AVE,46613,,In Compliance: Outcome Complete,,2015/07/15 00:00:00+00,Repaired,Private,-86.248264852,41.6577503250001,916
CLOSED,71-08-13-181-021.000-026,018-7024-0962,219,E,Indiana,AVE,219 E Indiana AVE,46613,"House, Fence",In Compliance: Outcome Complete,2013/12/12 00:00:00+00,2015/10/29 00:00:00+00,Demolished,City,-86.247149695,41.65826938,917
CLOSED,71-08-13-256-021.000-026,018-7027-1088,521,E,Indiana,AVE,521 E Indiana AVE,46613,House,In Compliance: Outcome Complete,2015/09/17 00:00:00+00,2016/08/23 00:00:00+00,Repaired,Private,-86.243497597,41.65835121,918
CLOSED,71-08-13-256-023.000-026,018-7027-1086,529,E,Indiana,AVE,529 E Indiana AVE,46613,,In Compliance: Outcome Complete,,2014/01/30 00:00:00+00,Repaired,Private,-86.243201353,41.658358643,919
CLOSED,71-08-13-257-026.000-026,018-7030-1169,633,E,Indiana,AVE,633 E Indiana AVE,46613,,In Compliance: Outcome Complete,2013/05/02 00:00:00+00,2014/01/13 00:00:00+00,Repaired,Private,-86.2413341929999,41.658302195,920
CLOSED,71-08-13-403-007.000-026,018-7047-1818,718,E,Indiana,AVE,718 E Indiana AVE,46618,,In Compliance: Outcome Complete,2012/10/23 00:00:00+00,2014/08/29 00:00:00+00,Demolished,City,-86.2402566119999,41.657833827,921
CLOSED,71-08-13-426-004.000-026,018-7053-1997,814,E,Indiana,AVE,814 E Indiana AVE,46613,"House, Fence",In Compliance: Outcome Complete,2013/12/03 00:00:00+00,2015/12/11 00:00:00+00,Demolished,City,-86.238716091,41.657916764,922
ACTIVE,71-08-02-101-006.000-026,018-1094-3943,1408,,ELWOOD,AVE,1408 ELWOOD AVE,46628,"B​uildings E, J, L, O",Demo Expired,2019/11/21 00:00:00+00,,,,,,923
CLOSED,71-08-02-301-027.000-026,018-1083-3480,1517,W,Lincoln,WAY,1517 W Lincoln WAY,46628,Multi Unit,In Compliance: Outcome Complete,2013/07/30 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.2729573,41.685458097,924
CLOSED,71-09-31-101-003.000-002,023-1020-116510,5212,,Miami,ST,5212 Miami ST,46614,House,In Compliance: Outcome Complete,2013/06/20 00:00:00+00,2015/12/12 00:00:00+00,Demolished,Private,-86.233875111,41.6205076470001,925
CLOSED,71-09-08-376-026.000-026,018-6071-2430,745,S,26th,ST,745 S 26th ST,46615,"House, Fence",In Compliance: Outcome Complete,2015/10/22 00:00:00+00,2015/12/07 00:00:00+00,Repaired,Private,-86.210782718,41.6679211220001,926
CLOSED,71-08-02-380-004.000-026,018-1032-1395,1126,,Harvey,ST,1126 Harvey ST,46616,"House, Fence",In Compliance: Outcome Complete,2015/11/19 00:00:00+00,2016/11/14 00:00:00+00,Demolished,City,-86.266632757,41.6812573810001,927
CLOSED,71-08-11-255-022.000-026,018-3051-196801,717,W,Wayne,ST,717 W Wayne ST,46601,Duplex,In Compliance: Outcome Complete,2015/11/24 00:00:00+00,2016/11/14 00:00:00+00,Demolished,City,-86.25999581,41.674126884,928
CLOSED,71-08-02-430-016.000-026,018-1057-2413,725,,Portage,AVE,725 Portage AVE,46616,"House, Garage, Fence, Chimney",In Compliance: Outcome Complete,2015/02/03 00:00:00+00,2017/08/31 00:00:00+00,Repaired,Private,-86.2589343019999,41.6849232220001,929
CLOSED,71-08-03-434-016.000-026,018-2014-0376,618,,Johnson,ST,618 Johnson ST,46628,House,In Compliance: Outcome Complete,2014/10/23 00:00:00+00,2015/01/02 00:00:00+00,Repaired,Private,-86.278425709,41.6832336730001,930
CLOSED,71-08-11-153-023.000-026,018-3076-3022,225,,Chestnut,ST,225 Chestnut ST,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2017/06/27 00:00:00+00,2019/03/01 00:00:00+00,Demolished,City,-86.27180054,41.673946647,931
ACTIVE,71-08-12-377-013.000-026,018-3022-0840,206,E,TUTT,ST,206 E TUTT ST,46601,Commercial Building,Repair Order,2022/09/20 00:00:00+00,,,,-86.247846951,41.665674053,932
CLOSED,71-03-35-353-003.000-026,018-2194-7294,1614,,Wilber,ST,1614 Wilber ST,46628,House,In Compliance: Outcome Complete,2014/06/19 00:00:00+00,2015/09/22 00:00:00+00,Demolished,City,-86.2738088139999,41.6964414080001,933
CLOSED,71-08-02-154-021.000-026,018-1090-3811,1037,,Diamond,AVE,1037 Diamond AVE,46628,"House, Garage",In Compliance: Outcome Complete,2014/05/13 00:00:00+00,2015/03/20 00:00:00+00,Demolished,City,-86.270302923,41.688867579,934
CLOSED,71-08-02-158-020.000-026,018-1089-3781,821,,Diamond,AVE,821 Diamond AVE,46628,,In Compliance: Outcome Complete,2011/12/15 00:00:00+00,2013/08/19 00:00:00+00,Repaired,Private,-86.2702261919999,41.6867411210001,935
CLOSED,71-08-02-158-019.000-026,018-1089-3780,825,,Diamond,AVE,825 Diamond AVE,46628,House,In Compliance: Outcome Complete,2016/07/12 00:00:00+00,2018/01/02 00:00:00+00,Repaired,Private,-86.270231311,41.686851548,936
CLOSED,71-08-02-159-001.000-026,018-1089-3782,926,,Diamond,AVE,926 Diamond AVE,46628,,In Compliance: Outcome Complete,2012/05/17 00:00:00+00,2013/05/08 00:00:00+00,Demolished,City,-86.2696024379999,41.6876370580001,937
CLOSED,71-08-02-155-013.000-026,018-1090-3835,1002,,Diamond,AVE,1002 Diamond AVE,46628,,In Compliance: Outcome Complete,,2014/08/18 00:00:00+00,Repaired,Private,-86.2696092039999,41.6878955240001,938
CLOSED,71-08-02-155-012.000-026,018-1090-3834,1006,,Diamond,AVE,1006 Diamond AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/03/31 00:00:00+00,2015/10/13 00:00:00+00,Repaired,Private,-86.269613103,41.6880082650001,939
CLOSED,71-08-02-154-025.000-026,018-1090-3815,1021,,Diamond,AVE,1021 Diamond AVE,46628,,In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2014/09/26 00:00:00+00,Demolished,City,-86.270290342,41.688437293,940
CLOSED,71-08-02-155-008.000-026,018-1090-3830,1022,,Diamond,AVE,1022 Diamond AVE,46628,"House, Garage",In Compliance: Outcome Complete,2016/01/26 00:00:00+00,2016/01/26 00:00:00+00,Repaired,Private,-86.2695662899999,41.6884464280001,941
CLOSED,71-08-02-154-024.000-026,018-1090-3814,1025,,Diamond,AVE,1025 Diamond AVE,46628,"House, Fence",In Compliance: Outcome Complete,2017/11/16 00:00:00+00,2018/06/21 00:00:00+00,Repaired,Private,-86.2702946219999,41.688545323,942
CLOSED,71-08-02-155-007.000-026,018-1090-3829,1026,,Diamond,AVE,1026 Diamond AVE,46628,,In Compliance: Outcome Complete,2013/03/19 00:00:00+00,2014/08/18 00:00:00+00,Repaired,Private,-86.2695696,41.6885548120001,943
CLOSED,71-08-02-154-022.000-026,018-1090-3812,1033,,Diamond,AVE,1033 Diamond AVE,46628,,In Compliance: Outcome Complete,2012/09/06 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.27029996,41.688759362,944
CLOSED,71-08-02-155-003.000-026,018-1090-3825,1042,,Diamond,AVE,1042 Diamond AVE,46628,House,In Compliance: Outcome Complete,2014/05/06 00:00:00+00,2015/01/30 00:00:00+00,Demolished,City,-86.269580261,41.6889854630001,945
CLOSED,71-08-02-102-036.000-026,018-1091-3874,1101,,Diamond,AVE,1101 Diamond AVE,46628,,In Compliance: Outcome Complete,2013/02/19 00:00:00+00,2014/09/26 00:00:00+00,Demolished,City,-86.270283525,41.689450143,946
CLOSED,71-08-13-378-011.000-026,018-7038-1544,128,,Donald,ST,128 Donald ST,46613,,In Compliance: Outcome Complete,2012/09/06 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.248254612,41.652252122,947
CLOSED,71-03-34-476-010.000-026,018-2155-5728,1622,,Johnson,ST,1622 Johnson ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/08/20 00:00:00+00,2016/02/22 00:00:00+00,Demolished,City,-86.278691862,41.69635577,948
CLOSED,71-08-03-285-007.000-026,018-2072-2672,921,,College,ST,921 College ST,46628,House,In Compliance: Outcome Complete,2015/08/25 00:00:00+00,2016/03/26 00:00:00+00,Demolished,City,-86.2766839939999,41.687413673,949
CLOSED,71-08-11-158-004.000-026,018-3072-2844,1237,W,Jefferson,BLVD,1237 W Jefferson BLVD,46625,"House, Fence",In Compliance: Outcome Complete,2015/08/27 00:00:00+00,2016/02/06 00:00:00+00,Demolished,City,-86.26999225,41.675330661,950
CLOSED,71-09-18-157-017.000-026,018-7081-2963,1129,E,Indiana,AVE,1129 E Indiana AVE,46613,House,In Compliance: Outcome Complete,2014/05/01 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.2338037709999,41.6588097800001,951
CLOSED,71-09-18-158-013.000-026,018-7082-2988,1153,E,Indiana,AVE,1153 E Indiana AVE,46613,"House, Garage",In Compliance: Outcome Complete,2013/04/25 00:00:00+00,2014/10/31 00:00:00+00,Demolished,City,-86.2326746479999,41.6588060760001,952
CLOSED,71-08-14-329-007.000-026,018-8059-2344,1202,W,Indiana,AVE,1202 W Indiana AVE,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2015/03/10 00:00:00+00,2015/08/31 00:00:00+00,Demolished,City,-86.267391477,41.657047402,953
CLOSED,71-09-18-307-001.000-026,018-7084-3043,1204,E,Indiana,AVE,1204 E Indiana AVE,46613,,In Compliance: Outcome Complete,,2013/07/23 00:00:00+00,Repaired,Private,-86.2318717649999,41.6583597870001,954
CLOSED,71-08-14-326-005.000-026,018-8051-2088,1209,W,Indiana,AVE,1209 W Indiana AVE,46613,House,In Compliance: Outcome Complete,2018/08/02 00:00:00+00,2020/02/12 00:00:00+00,Repaired,Private,-86.267794018,41.657489695,955
CLOSED,71-09-18-158-022.000-026,018-7082-2997,1213,E,Indiana,AVE,1213 E Indiana AVE,46613,"House, Fence",In Compliance: Outcome Complete,2014/05/01 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.2313137,41.6588021040001,956
