date,year,rep,store,paper,paper.type,unit.price,units.sold,total.sale
9/21/2015,2015,Aman,Portland,drawing,pads,10.26,2,20.52
9/21/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
9/21/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
9/22/2015,2015,Mohit,Davenport,drawing,pads,10.26,2,20.52
9/22/2015,2015,Patrick,Syracuse,watercolor,block,19.34,1,19.34
9/22/2015,2015,Arinjay,Portland,watercolor,block,19.34,1,19.34
9/22/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
9/22/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
9/22/2015,2015,Patrick,Syracuse,drawing,pads,10.26,1,10.26
9/22/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
9/23/2015,2015,Ran,Dublin,watercolor,sheet,0.77,2,1.54
9/23/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
9/23/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
9/23/2015,2015,Thomas,Davenport,watercolor,block,19.34,1,19.34
9/23/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
9/24/2015,2015,Thomas,Davenport,watercolor,sheet,0.77,7,5.39
9/24/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
9/24/2015,2015,Yunzhu,Syracuse,watercolor,roll,97.99,1,97.99
9/24/2015,2015,Aman,Portland,watercolor,block,19.34,1,19.34
9/24/2015,2015,Arinjay,Portland,watercolor,block,19.34,1,19.34
9/24/2015,2015,Aman,Portland,watercolor,pad,12.15,1,12.15
9/25/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
9/25/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
9/25/2015,2015,Barakat,Portland,watercolor,block,19.34,1,19.34
9/25/2015,2015,Mohit,Davenport,drawing,journal,24.94,2,49.88
9/25/2015,2015,Aman,Portland,watercolor,block,19.34,1,19.34
9/26/2015,2015,Arinjay,Portland,watercolor,block,19.34,1,19.34
9/26/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,3,36.45
9/26/2015,2015,Arinjay,Portland,watercolor,block,19.34,1,19.34
9/26/2015,2015,Mohit,Davenport,drawing,pads,10.26,2,20.52
9/26/2015,2015,Qiaoli,Portland,drawing,pads,10.26,2,20.52
9/26/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
9/26/2015,2015,Thomas,Davenport,drawing,roll,20.99,1,20.99
9/26/2015,2015,Ran,Dublin,watercolor,block,19.34,1,19.34
9/26/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
9/26/2015,2015,Ruisi,Dublin,drawing,journal,24.94,2,49.88
9/26/2015,2015,Aman,Portland,watercolor,pad,12.15,3,36.45
9/26/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
9/26/2015,2015,Yue,Dublin,drawing,pads,10.26,1,10.26
9/27/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
9/27/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
9/27/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,2,38.68
9/27/2015,2015,Patrick,Syracuse,watercolor,block,19.34,1,19.34
9/27/2015,2015,Yue,Dublin,watercolor,pad,12.15,3,36.45
9/27/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
9/27/2015,2015,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
9/27/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
9/27/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
9/27/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
9/27/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
9/27/2015,2015,Aman,Portland,watercolor,sheet,0.77,9,6.93
9/27/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
9/27/2015,2015,Thomas,Davenport,watercolor,sheet,0.77,10,7.7
9/28/2015,2015,Ran,Dublin,drawing,journal,24.94,1,24.94
9/28/2015,2015,Arinjay,Portland,drawing,journal,24.94,1,24.94
9/28/2015,2015,Ran,Dublin,watercolor,sheet,0.77,9,6.93
9/28/2015,2015,Ruisi,Dublin,drawing,pads,10.26,2,20.52
9/28/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
9/28/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
9/28/2015,2015,Aman,Portland,watercolor,roll,97.99,1,97.99
9/28/2015,2015,Thomas,Davenport,watercolor,pad,12.15,2,24.3
9/28/2015,2015,Ruisi,Dublin,watercolor,block,19.34,2,38.68
9/28/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
9/29/2015,2015,Arinjay,Portland,watercolor,block,19.34,1,19.34
9/29/2015,2015,Patrick,Syracuse,drawing,pads,10.26,1,10.26
9/29/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
9/29/2015,2015,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
9/29/2015,2015,Barakat,Portland,drawing,pads,10.26,5,51.3
9/29/2015,2015,Ran,Dublin,watercolor,block,19.34,1,19.34
9/30/2015,2015,Thomas,Davenport,drawing,roll,20.99,1,20.99
9/30/2015,2015,Aman,Portland,watercolor,pad,12.15,2,24.3
9/30/2015,2015,Barakat,Portland,watercolor,block,19.34,1,19.34
9/30/2015,2015,Yue,Dublin,drawing,journal,24.94,1,24.94
9/30/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,7,5.39
9/30/2015,2015,Barakat,Portland,watercolor,roll,97.99,1,97.99
9/30/2015,2015,Ran,Dublin,watercolor,block,19.34,1,19.34
10/1/2015,2015,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
10/1/2015,2015,Qiaoli,Portland,drawing,journal,24.94,1,24.94
10/1/2015,2015,Aman,Portland,watercolor,pad,12.15,2,24.3
10/1/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,3,36.45
10/1/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
10/2/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/2/2015,2015,Thomas,Davenport,watercolor,block,19.34,2,38.68
10/2/2015,2015,Thomas,Davenport,watercolor,block,19.34,2,38.68
10/3/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
10/3/2015,2015,Patrick,Syracuse,drawing,roll,20.99,1,20.99
10/3/2015,2015,Arijit,Syracuse,drawing,pads,10.26,1,10.26
10/3/2015,2015,Qiaoli,Portland,drawing,journal,24.94,1,24.94
10/3/2015,2015,Aman,Portland,watercolor,sheet,0.77,9,6.93
10/3/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
10/3/2015,2015,Ruisi,Dublin,drawing,pads,10.26,2,20.52
10/3/2015,2015,Ruisi,Dublin,drawing,roll,20.99,1,20.99
10/3/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
10/3/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
10/4/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
10/4/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
10/4/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
10/4/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/4/2015,2015,Barakat,Portland,watercolor,pad,12.15,3,36.45
10/4/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
10/4/2015,2015,Ran,Dublin,drawing,pads,10.26,3,30.78
10/4/2015,2015,Ran,Dublin,watercolor,sheet,0.77,8,6.16
10/4/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
10/4/2015,2015,Arijit,Syracuse,drawing,pads,10.26,1,10.26
10/4/2015,2015,Barakat,Portland,watercolor,pad,12.15,1,12.15
10/4/2015,2015,Yue,Dublin,watercolor,pad,12.15,1,12.15
10/5/2015,2015,Thomas,Davenport,drawing,pads,10.26,3,30.78
10/5/2015,2015,Arijit,Syracuse,drawing,journal,24.94,1,24.94
10/5/2015,2015,Barakat,Portland,drawing,journal,24.94,1,24.94
10/5/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
10/5/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
10/5/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
10/5/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/5/2015,2015,Mohit,Davenport,drawing,journal,24.94,1,24.94
10/6/2015,2015,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
10/6/2015,2015,Ran,Dublin,watercolor,sheet,0.77,8,6.16
10/6/2015,2015,Ruisi,Dublin,drawing,pads,10.26,2,20.52
10/6/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
10/7/2015,2015,Aman,Portland,watercolor,block,19.34,2,38.68
10/7/2015,2015,Arinjay,Portland,drawing,journal,24.94,1,24.94
10/7/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
10/7/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/7/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
10/8/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/8/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
10/8/2015,2015,Patrick,Syracuse,drawing,journal,24.94,1,24.94
10/8/2015,2015,Qiaoli,Portland,drawing,pads,10.26,2,20.52
10/9/2015,2015,Ran,Dublin,drawing,pads,10.26,1,10.26
10/9/2015,2015,Thomas,Davenport,watercolor,sheet,0.77,2,1.54
10/9/2015,2015,Ran,Dublin,watercolor,sheet,0.77,9,6.93
10/9/2015,2015,Ran,Dublin,watercolor,sheet,0.77,8,6.16
10/9/2015,2015,Qiaoli,Portland,drawing,pads,10.26,4,41.04
10/9/2015,2015,Arinjay,Portland,drawing,journal,24.94,1,24.94
10/10/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
10/10/2015,2015,Arijit,Syracuse,drawing,pads,10.26,2,20.52
10/10/2015,2015,Ran,Dublin,drawing,pads,10.26,1,10.26
10/10/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
10/10/2015,2015,Aman,Portland,watercolor,pad,12.15,2,24.3
10/10/2015,2015,Qiaoli,Portland,drawing,roll,20.99,1,20.99
10/10/2015,2015,Qiaoli,Portland,watercolor,sheet,0.77,8,6.16
10/10/2015,2015,Thomas,Davenport,drawing,sheet,0.36,16,5.76
10/10/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
10/10/2015,2015,Arinjay,Portland,watercolor,pad,12.15,1,12.15
10/10/2015,2015,Mohit,Davenport,watercolor,sheet,0.77,10,7.7
10/10/2015,2015,Qiaoli,Portland,drawing,pads,10.26,3,30.78
10/10/2015,2015,Arijit,Syracuse,drawing,pads,10.26,1,10.26
10/10/2015,2015,Thomas,Davenport,drawing,roll,20.99,1,20.99
10/10/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
10/10/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
10/10/2015,2015,Arinjay,Portland,watercolor,pad,12.15,1,12.15
10/10/2015,2015,Arijit,Syracuse,watercolor,block,19.34,1,19.34
10/10/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
10/11/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
10/11/2015,2015,Patrick,Syracuse,drawing,roll,20.99,1,20.99
10/11/2015,2015,Ran,Dublin,drawing,pads,10.26,2,20.52
10/11/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
10/11/2015,2015,Thomas,Davenport,drawing,roll,20.99,1,20.99
10/11/2015,2015,Barakat,Portland,watercolor,pad,12.15,1,12.15
10/11/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
10/11/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
10/11/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/11/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
10/11/2015,2015,Barakat,Portland,watercolor,block,19.34,1,19.34
10/11/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,8,6.16
10/12/2015,2015,Ran,Dublin,watercolor,sheet,0.77,8,6.16
10/12/2015,2015,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
10/12/2015,2015,Aman,Portland,watercolor,sheet,0.77,5,3.85
10/12/2015,2015,Barakat,Portland,drawing,journal,24.94,1,24.94
10/12/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
10/12/2015,2015,Mohit,Davenport,drawing,journal,24.94,1,24.94
10/12/2015,2015,Patrick,Syracuse,watercolor,sheet,0.77,9,6.93
10/12/2015,2015,Qiaoli,Portland,drawing,roll,20.99,1,20.99
10/13/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
10/13/2015,2015,Thomas,Davenport,watercolor,pad,12.15,1,12.15
10/13/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,3,36.45
10/13/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
10/13/2015,2015,Yue,Dublin,drawing,pads,10.26,1,10.26
10/13/2015,2015,Patrick,Syracuse,drawing,journal,24.94,1,24.94
10/13/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
10/14/2015,2015,Ran,Dublin,watercolor,sheet,0.77,8,6.16
10/14/2015,2015,Mohit,Davenport,drawing,pads,10.26,1,10.26
10/14/2015,2015,Yue,Dublin,drawing,sheet,0.36,10,3.6
10/14/2015,2015,Aman,Portland,drawing,journal,24.94,1,24.94
10/14/2015,2015,Qiaoli,Portland,watercolor,block,19.34,2,38.68
10/14/2015,2015,Aman,Portland,watercolor,sheet,0.77,11,8.47
10/15/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/15/2015,2015,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
10/15/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
10/15/2015,2015,Ruisi,Dublin,drawing,roll,20.99,1,20.99
10/16/2015,2015,Thomas,Davenport,watercolor,pad,12.15,1,12.15
10/16/2015,2015,Ran,Dublin,watercolor,block,19.34,1,19.34
10/16/2015,2015,Ran,Dublin,drawing,journal,24.94,1,24.94
10/17/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/17/2015,2015,Yue,Dublin,watercolor,sheet,0.77,11,8.47
10/17/2015,2015,Arinjay,Portland,watercolor,sheet,0.77,8,6.16
10/17/2015,2015,Arijit,Syracuse,drawing,pads,10.26,1,10.26
10/17/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/17/2015,2015,Qiaoli,Portland,watercolor,sheet,0.77,10,7.7
10/17/2015,2015,Aman,Portland,watercolor,roll,97.99,1,97.99
10/17/2015,2015,Patrick,Syracuse,watercolor,block,19.34,1,19.34
10/17/2015,2015,Patrick,Syracuse,drawing,pads,10.26,2,20.52
10/17/2015,2015,Ran,Dublin,watercolor,sheet,0.77,11,8.47
10/17/2015,2015,Mohit,Davenport,drawing,pads,10.26,1,10.26
10/17/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,3,36.45
10/17/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/17/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
10/17/2015,2015,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
10/17/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
10/17/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
10/17/2015,2015,Patrick,Syracuse,drawing,journal,24.94,1,24.94
10/17/2015,2015,Arijit,Syracuse,watercolor,sheet,0.77,6,4.62
10/17/2015,2015,Ran,Dublin,watercolor,block,19.34,1,19.34
10/17/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/18/2015,2015,Mohit,Davenport,drawing,sheet,0.36,15,5.4
10/18/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
10/18/2015,2015,Barakat,Portland,watercolor,pad,12.15,3,36.45
10/18/2015,2015,Qiaoli,Portland,watercolor,sheet,0.77,8,6.16
10/18/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
10/18/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/18/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/18/2015,2015,Qiaoli,Portland,drawing,roll,20.99,1,20.99
10/18/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
10/18/2015,2015,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
10/18/2015,2015,Barakat,Portland,drawing,journal,24.94,2,49.88
10/18/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/18/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
10/18/2015,2015,Arinjay,Portland,watercolor,pad,12.15,2,24.3
10/18/2015,2015,Patrick,Syracuse,drawing,journal,24.94,1,24.94
10/18/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
10/19/2015,2015,Yue,Dublin,watercolor,pad,12.15,2,24.3
10/19/2015,2015,Yunzhu,Syracuse,watercolor,sheet,0.77,6,4.62
10/19/2015,2015,Yue,Dublin,watercolor,sheet,0.77,8,6.16
10/19/2015,2015,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
10/19/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,4,3.08
10/20/2015,2015,Thomas,Davenport,watercolor,pad,12.15,2,24.3
10/20/2015,2015,Mohit,Davenport,watercolor,sheet,0.77,4,3.08
10/20/2015,2015,Ruisi,Dublin,drawing,journal,24.94,1,24.94
10/20/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/20/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
10/20/2015,2015,Ran,Dublin,drawing,journal,24.94,1,24.94
10/21/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
10/21/2015,2015,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
10/21/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/21/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
10/21/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
10/21/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/21/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
10/22/2015,2015,Arijit,Syracuse,drawing,journal,24.94,1,24.94
10/22/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
10/22/2015,2015,Arinjay,Portland,watercolor,pad,12.15,1,12.15
10/22/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
10/22/2015,2015,Ran,Dublin,drawing,pads,10.26,1,10.26
10/23/2015,2015,Patrick,Syracuse,drawing,journal,24.94,2,49.88
10/23/2015,2015,Yue,Dublin,drawing,pads,10.26,2,20.52
10/23/2015,2015,Barakat,Portland,watercolor,pad,12.15,1,12.15
10/23/2015,2015,Mohit,Davenport,watercolor,pad,12.15,1,12.15
10/23/2015,2015,Mohit,Davenport,watercolor,block,19.34,1,19.34
10/23/2015,2015,Yue,Dublin,watercolor,pad,12.15,1,12.15
10/24/2015,2015,Mohit,Davenport,drawing,pads,10.26,3,30.78
10/24/2015,2015,Mohit,Davenport,watercolor,pad,12.15,2,24.3
10/24/2015,2015,Ruisi,Dublin,drawing,journal,24.94,1,24.94
10/24/2015,2015,Patrick,Syracuse,watercolor,block,19.34,1,19.34
10/24/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/24/2015,2015,Aman,Portland,watercolor,block,19.34,1,19.34
10/24/2015,2015,Arijit,Syracuse,watercolor,sheet,0.77,7,5.39
10/24/2015,2015,Aman,Portland,watercolor,pad,12.15,1,12.15
10/24/2015,2015,Patrick,Syracuse,drawing,journal,24.94,2,49.88
10/24/2015,2015,Aman,Portland,watercolor,block,19.34,1,19.34
10/25/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,3,36.45
10/25/2015,2015,Yue,Dublin,drawing,pads,10.26,4,41.04
10/25/2015,2015,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
10/25/2015,2015,Thomas,Davenport,watercolor,sheet,0.77,7,5.39
10/25/2015,2015,Arijit,Syracuse,drawing,journal,24.94,1,24.94
10/25/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
10/25/2015,2015,Yue,Dublin,drawing,pads,10.26,1,10.26
10/25/2015,2015,Yue,Dublin,watercolor,block,19.34,1,19.34
10/25/2015,2015,Yue,Dublin,watercolor,pad,12.15,2,24.3
10/26/2015,2015,Yue,Dublin,drawing,journal,24.94,1,24.94
10/26/2015,2015,Yue,Dublin,drawing,pads,10.26,1,10.26
10/26/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
10/26/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/26/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
10/26/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
10/26/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/27/2015,2015,Arinjay,Portland,watercolor,pad,12.15,1,12.15
10/27/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/27/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
10/27/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
10/28/2015,2015,Thomas,Davenport,drawing,pads,10.26,3,30.78
10/28/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
10/28/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
10/28/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
10/28/2015,2015,Aman,Portland,drawing,journal,24.94,1,24.94
10/28/2015,2015,Qiaoli,Portland,drawing,journal,24.94,1,24.94
10/28/2015,2015,Thomas,Davenport,watercolor,pad,12.15,1,12.15
10/28/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
10/29/2015,2015,Thomas,Davenport,watercolor,pad,12.15,1,12.15
10/29/2015,2015,Thomas,Davenport,drawing,pads,10.26,1,10.26
10/29/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/29/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
10/29/2015,2015,Yunzhu,Syracuse,drawing,roll,20.99,2,41.98
10/29/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
10/29/2015,2015,Barakat,Portland,drawing,roll,20.99,1,20.99
10/30/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,3,36.45
10/30/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/30/2015,2015,Aman,Portland,watercolor,pad,12.15,1,12.15
10/30/2015,2015,Mohit,Davenport,drawing,pads,10.26,1,10.26
10/31/2015,2015,Ran,Dublin,watercolor,sheet,0.77,6,4.62
10/31/2015,2015,Barakat,Portland,watercolor,block,19.34,1,19.34
10/31/2015,2015,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
10/31/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
10/31/2015,2015,Qiaoli,Portland,watercolor,block,19.34,1,19.34
10/31/2015,2015,Thomas,Davenport,watercolor,pad,12.15,1,12.15
10/31/2015,2015,Ran,Dublin,watercolor,pad,12.15,1,12.15
10/31/2015,2015,Arinjay,Portland,watercolor,sheet,0.77,5,3.85
10/31/2015,2015,Mohit,Davenport,drawing,pads,10.26,1,10.26
10/31/2015,2015,Ruisi,Dublin,drawing,journal,24.94,1,24.94
10/31/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
10/31/2015,2015,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
10/31/2015,2015,Patrick,Syracuse,drawing,roll,20.99,1,20.99
10/31/2015,2015,Arijit,Syracuse,watercolor,sheet,0.77,6,4.62
11/1/2015,2015,Qiaoli,Portland,drawing,roll,20.99,1,20.99
11/1/2015,2015,Arijit,Syracuse,drawing,journal,24.94,1,24.94
11/1/2015,2015,Arijit,Syracuse,watercolor,roll,97.99,1,97.99
11/1/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
11/1/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
11/1/2015,2015,Thomas,Davenport,watercolor,block,19.34,1,19.34
11/1/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,3,36.45
11/1/2015,2015,Patrick,Syracuse,watercolor,sheet,0.77,9,6.93
11/1/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
11/2/2015,2015,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
11/2/2015,2015,Aman,Portland,watercolor,pad,12.15,1,12.15
11/2/2015,2015,Patrick,Syracuse,watercolor,sheet,0.77,8,6.16
11/2/2015,2015,Yue,Dublin,watercolor,block,19.34,1,19.34
11/2/2015,2015,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
11/3/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
11/3/2015,2015,Qiaoli,Portland,drawing,pads,10.26,2,20.52
11/3/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
11/3/2015,2015,Thomas,Davenport,drawing,pads,10.26,2,20.52
11/3/2015,2015,Yue,Dublin,watercolor,pad,12.15,1,12.15
11/4/2015,2015,Yue,Dublin,drawing,pads,10.26,2,20.52
11/4/2015,2015,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
11/4/2015,2015,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
11/4/2015,2015,Ruisi,Dublin,watercolor,sheet,0.77,4,3.08
11/4/2015,2015,Barakat,Portland,watercolor,pad,12.15,1,12.15
11/4/2015,2015,Patrick,Syracuse,watercolor,sheet,0.77,8,6.16
11/4/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
11/4/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
11/5/2015,2015,Thomas,Davenport,watercolor,pad,12.15,2,24.3
11/5/2015,2015,Arijit,Syracuse,watercolor,block,19.34,1,19.34
11/5/2015,2015,Ruisi,Dublin,drawing,pads,10.26,1,10.26
11/5/2015,2015,Qiaoli,Portland,drawing,journal,24.94,1,24.94
11/5/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
11/5/2015,2015,Ran,Dublin,watercolor,sheet,0.77,4,3.08
11/5/2015,2015,Qiaoli,Portland,drawing,pads,10.26,3,30.78
11/6/2015,2015,Yue,Dublin,watercolor,sheet,0.77,6,4.62
11/6/2015,2015,Ruisi,Dublin,watercolor,block,19.34,1,19.34
11/6/2015,2015,Ran,Dublin,drawing,pads,10.26,1,10.26
11/6/2015,2015,Arinjay,Portland,drawing,journal,24.94,2,49.88
11/7/2015,2015,Thomas,Davenport,drawing,journal,24.94,1,24.94
11/7/2015,2015,Patrick,Syracuse,drawing,sheet,0.36,9,3.24
11/7/2015,2015,Aman,Portland,drawing,pads,10.26,1,10.26
11/7/2015,2015,Mohit,Davenport,watercolor,block,19.34,1,19.34
11/7/2015,2015,Arijit,Syracuse,drawing,roll,20.99,1,20.99
11/7/2015,2015,Qiaoli,Portland,drawing,pads,10.26,1,10.26
11/7/2015,2015,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
11/7/2015,2015,Arinjay,Portland,drawing,pads,10.26,2,20.52
11/7/2015,2015,Aman,Portland,drawing,roll,20.99,1,20.99
